video_path,label,original_type,race,gender,source,manipulation_type
data/raw/DFDC/eeyhxisdfh.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/efdyrflcpg.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/efwfxwwlbw.mp4,real,,,,DFDC,real
data/raw/DFDC/egbbcxcuqy.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/eggbjzxnmg.mp4,real,,,,DFDC,real
data/raw/DFDC/egghxjjmfg.mp4,real,,,,DFDC,real
data/raw/DFDC/ehbnclaukr.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ehccixxzoe.mp4,real,,,,DFDC,real
data/raw/DFDC/ehdkmxgtxh.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ehevsxtecd.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ehfiekigla.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ehieahnhte.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ehtdtkmmli.mp4,real,,,,DFDC,real
data/raw/DFDC/eiriyukqqy.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/eivxffliio.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/eiwopxzjfn.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/eixwxvxbbn.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ejkqesyvam.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ekcrtigpab.mp4,real,,,,DFDC,real
data/raw/DFDC/ekhacizpah.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ekkdjkirzq.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/elginszwtk.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ellavthztb.mp4,real,,,,DFDC,real
data/raw/DFDC/elvvackpjh.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/emaalmsonj.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/emfbhytfhc.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/emgjphonqb.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/ensyyivobf.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/eoewqcpbgt.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/eprybmbpba.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/epymyyiblu.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/eqjscdagiv.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/eqnoqyfquo.mp4,real,,,,DFDC,real
data/raw/DFDC/eqvuznuwsa.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/erlvuvjsjf.mp4,real,,,,DFDC,real
data/raw/DFDC/erqgqacbqe.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/errocgcham.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/esckbnkkvb.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/esgftaficx.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/esnntzzajv.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/esxrvsgpvb.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/esyhwdfnxs.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/esyrimvzsa.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/etdcqxabww.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/etejaapnxh.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/etmcruaihe.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/etohcvnzbj.mp4,fake,,,,DFDC,unknown_fake
data/raw/DFDC/eudeqjhdfd.mp4,real,,,,DFDC,real
data/raw/DFDC/eukvucdetx.mp4,fake,,,,DFDC,unknown_fake
