video_path,label,original_type,race,gender,source,manipulation_type
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id00987/00160_id00076_Isiq7cA-DNE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id00987/00160_id00518_qm7oQcDg4oI.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id00987/00160_id01036_AohKaMtIHxA.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id00987/00160_id02005_7_Egh9mW5y4.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id00987/00160_id02316_yrrNcmZ-xmI.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id00987/00160_id02342_RJPBPhJB8TA.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01036/00010_id00076_Isiq7cA-DNE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01036/00010_id01544_uBo9585VW2A.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01036/00010_id01691_IVtS5z8Jrrk.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01036/00010_id01835_UZbWA0QfXXA.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01036/00010_id01995_YUR9wTypwIo.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01036/00010_id02316_yrrNcmZ-xmI.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01170/00021_id00830_rfl3Teg9uew.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01170/00021_id01171_XSINMRoTb0E.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01170/00021_id01392_fF-g0KFJ7lg.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01170/00021_id01597_52WEZxe4_GE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01170/00021_id01610_l8zb_iaDJJA.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01170/00021_id01933_I5XXxgK7QpE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01170/00021_id04727_AAnyugIAXao.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01171/00053_id00476_UgdYVJ6xPYg.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01171/00053_id01170_7eoTTk4xyNo.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01171/00053_id01544_uBo9585VW2A.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01171/00053_id01933_I5XXxgK7QpE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01171/00053_id02342_RJPBPhJB8TA.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01171/00053_id02494_lObg47hQleE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01392/00167_id01170_7eoTTk4xyNo.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01392/00167_id01597_52WEZxe4_GE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01392/00167_id01920_w9C_knCPD94.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01392/00167_id02494_lObg47hQleE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01452/00001_id00518_qm7oQcDg4oI.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01452/00001_id00944_DiW5D62667U.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01452/00001_id01544_uBo9585VW2A.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01452/00001_id01717_JDW6p8yU13A.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01521/00109_id01036_AohKaMtIHxA.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01521/00109_id01779_HgyHpDEo_jk.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01521/00109_id01835_UZbWA0QfXXA.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01521/00109_id01856_6Q2f3b1QNRM.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01521/00109_id01972_hBYoeQTm8ZQ.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01521/00109_id02296_IAgOrCuY8vU.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01521/00109_id02494_lObg47hQleE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01544/00044_id00366_RSOgEoek8WM.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01544/00044_id01036_AohKaMtIHxA.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01544/00044_id01171_XSINMRoTb0E.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01544/00044_id01691_IVtS5z8Jrrk.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01544/00044_id01717_JDW6p8yU13A.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01544/00044_id01933_I5XXxgK7QpE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01544/00044_id01972_hBYoeQTm8ZQ.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01544/00044_id01995_YUR9wTypwIo.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01597/00005_id00830_rfl3Teg9uew.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01597/00005_id01170_7eoTTk4xyNo.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01597/00005_id01392_fF-g0KFJ7lg.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01597/00005_id01920_w9C_knCPD94.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01597/00005_id02316_yrrNcmZ-xmI.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01610/00090_id00518_qm7oQcDg4oI.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01610/00090_id00830_rfl3Teg9uew.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01610/00090_id02268_irA9myDvW-I.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01691/00045_id00366_RSOgEoek8WM.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01691/00045_id00476_UgdYVJ6xPYg.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01691/00045_id00830_rfl3Teg9uew.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01691/00045_id01036_AohKaMtIHxA.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01691/00045_id01544_uBo9585VW2A.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01691/00045_id01779_HgyHpDEo_jk.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01691/00045_id01972_hBYoeQTm8ZQ.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01717/00005_id00366_RSOgEoek8WM.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01717/00005_id01452_4MqeoSxSy3w.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01717/00005_id01920_w9C_knCPD94.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01717/00005_id02005_7_Egh9mW5y4.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01717/00005_id02316_yrrNcmZ-xmI.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01779/00010_id01036_AohKaMtIHxA.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01779/00010_id01171_XSINMRoTb0E.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01779/00010_id01691_IVtS5z8Jrrk.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01779/00010_id01856_6Q2f3b1QNRM.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01779/00010_id02268_irA9myDvW-I.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01779/00010_id02494_lObg47hQleE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01835/00130_id00366_RSOgEoek8WM.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01835/00130_id00830_rfl3Teg9uew.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01835/00130_id00944_DiW5D62667U.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01835/00130_id01036_AohKaMtIHxA.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01835/00130_id02268_irA9myDvW-I.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01856/00006_id00830_rfl3Teg9uew.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01856/00006_id01597_52WEZxe4_GE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01856/00006_id01920_w9C_knCPD94.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01856/00006_id02040_wl6EVkamZFQ.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01856/00006_id02494_lObg47hQleE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01920/00099_id00366_RSOgEoek8WM.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01920/00099_id00476_UgdYVJ6xPYg.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01920/00099_id01597_52WEZxe4_GE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01920/00099_id01717_JDW6p8yU13A.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01920/00099_id01835_UZbWA0QfXXA.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01920/00099_id01856_6Q2f3b1QNRM.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01933/00028_id00830_rfl3Teg9uew.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01933/00028_id01170_7eoTTk4xyNo.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01933/00028_id01452_4MqeoSxSy3w.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01933/00028_id01544_uBo9585VW2A.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01933/00028_id01597_52WEZxe4_GE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01933/00028_id02316_yrrNcmZ-xmI.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01933/00028_id04727_AAnyugIAXao.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01972/00078_id00518_qm7oQcDg4oI.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01972/00078_id00781_fvsSae9yc0A.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01972/00078_id00830_rfl3Teg9uew.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01972/00078_id01544_uBo9585VW2A.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01972/00078_id01691_IVtS5z8Jrrk.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01972/00078_id01779_HgyHpDEo_jk.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01972/00078_id01856_6Q2f3b1QNRM.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01972/00078_id02268_irA9myDvW-I.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01995/00071_id00076_Isiq7cA-DNE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01995/00071_id01036_AohKaMtIHxA.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01995/00071_id01544_uBo9585VW2A.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02005/00052_id00076_Isiq7cA-DNE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02005/00052_id00987_S4evN4CPCe4.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02005/00052_id02316_yrrNcmZ-xmI.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02005/00052_id02342_RJPBPhJB8TA.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02040/00476_id01392_fF-g0KFJ7lg.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02040/00476_id01691_IVtS5z8Jrrk.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02268/00036_id01521_jthjSmLdLOg.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02268/00036_id01691_IVtS5z8Jrrk.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02268/00036_id01835_UZbWA0QfXXA.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02268/00036_id01856_6Q2f3b1QNRM.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02268/00036_id02296_IAgOrCuY8vU.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02268/00036_id02494_lObg47hQleE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02296/00019_id00475_xQjvXRcnPvw.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02296/00019_id00478_UOK9hQZm-6k.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02296/00019_id00830_rfl3Teg9uew.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02296/00019_id01521_jthjSmLdLOg.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02296/00019_id01691_IVtS5z8Jrrk.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02296/00019_id02268_irA9myDvW-I.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02316/00094_id00475_xQjvXRcnPvw.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02316/00094_id00830_rfl3Teg9uew.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02316/00094_id01036_AohKaMtIHxA.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02316/00094_id01171_XSINMRoTb0E.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02316/00094_id01597_52WEZxe4_GE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02316/00094_id02494_lObg47hQleE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02316/00094_id04727_AAnyugIAXao.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02342/00191_id00076_Isiq7cA-DNE.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02342/00191_id01170_7eoTTk4xyNo.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02342/00191_id02005_7_Egh9mW5y4.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02342/00191_id02316_yrrNcmZ-xmI.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02342/00191_id04727_AAnyugIAXao.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02494/00050_id00475_xQjvXRcnPvw.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02494/00050_id01171_XSINMRoTb0E.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02494/00050_id01691_IVtS5z8Jrrk.mp4,fake,FakeVideo-RealAudio,African,men,FakeAVCeleb,fsgan
